Date,Open,High,Low,Close,Volume
,NVDA,NVDA,NVDA,NVDA,NVDA
2026-06-30 13:49:00+00:00,196.5,196.72500610351562,196.35000610351562,196.58999633789062,319346
2026-06-30 13:50:00+00:00,196.5800018310547,196.66000366210938,196.4499969482422,196.53500366210938,343098
2026-06-30 13:51:00+00:00,196.53500366210938,196.8394012451172,196.35000610351562,196.6699981689453,492603
2026-06-30 13:52:00+00:00,196.66900634765625,197.25,196.4199981689453,197.093994140625,582725
2026-06-30 13:53:00+00:00,197.0930938720703,197.5500030517578,197.0,197.4156036376953,474182
2026-06-30 13:54:00+00:00,197.40499877929688,197.58999633789062,197.07000732421875,197.44000244140625,442452
2026-06-30 13:55:00+00:00,197.47000122070312,197.5399932861328,197.1999969482422,197.24000549316406,378901
2026-06-30 13:56:00+00:00,197.25,198.0050048828125,197.21499633789062,197.97999572753906,477516
2026-06-30 13:57:00+00:00,197.96499633789062,197.97000122070312,197.3800048828125,197.44000244140625,358973
2026-06-30 13:58:00+00:00,197.4199981689453,197.94000244140625,197.3699951171875,197.83999633789062,428421
2026-06-30 13:59:00+00:00,197.77999877929688,197.89999389648438,197.53480529785156,197.8415985107422,286951
2026-06-30 14:00:00+00:00,197.85499572753906,197.86000061035156,197.37339782714844,197.38999938964844,362473
2026-06-30 14:01:00+00:00,197.38499450683594,197.6999969482422,197.1107940673828,197.44500732421875,364680
2026-06-30 14:02:00+00:00,197.42999267578125,197.9600067138672,197.33999633789062,197.8699951171875,321167
2026-06-30 14:03:00+00:00,197.86500549316406,198.25999450683594,197.8563995361328,198.24000549316406,539218
2026-06-30 14:04:00+00:00,198.24000549316406,198.5449981689453,198.0,198.5449981689453,381271
2026-06-30 14:05:00+00:00,198.5198974609375,198.74000549316406,198.29010009765625,198.63499450683594,450819
2026-06-30 14:06:00+00:00,198.61500549316406,198.64999389648438,197.97999572753906,197.97999572753906,512208
2026-06-30 14:07:00+00:00,197.99000549316406,198.30999755859375,197.89999389648438,198.22999572753906,483107
2026-06-30 14:08:00+00:00,198.24989318847656,198.47000122070312,198.19000244140625,198.3424072265625,381920
2026-06-30 14:09:00+00:00,198.34649658203125,198.36000061035156,198.03500366210938,198.0800018310547,276687
2026-06-30 14:10:00+00:00,198.07000732421875,198.14500427246094,197.03500366210938,197.20509338378906,760126
2026-06-30 14:11:00+00:00,197.22000122070312,197.5399932861328,197.02000427246094,197.18499755859375,363567
2026-06-30 14:12:00+00:00,197.1699981689453,197.22999572753906,196.64999389648438,197.1300048828125,555101
2026-06-30 14:13:00+00:00,197.11500549316406,197.27000427246094,197.0200958251953,197.0850067138672,237161
2026-06-30 14:14:00+00:00,197.02999877929688,197.22000122070312,196.75999450683594,196.97000122070312,286874
2026-06-30 14:15:00+00:00,196.97000122070312,197.19000244140625,196.8144989013672,196.99000549316406,342567
2026-06-30 14:16:00+00:00,196.9949951171875,197.30999755859375,196.97999572753906,197.21499633789062,271965
2026-06-30 14:17:00+00:00,197.22999572753906,197.5500030517578,197.02200317382812,197.34779357910156,405841
2026-06-30 14:18:00+00:00,197.33999633789062,197.83999633789062,197.2949981689453,197.82000732421875,401186
2026-06-30 14:19:00+00:00,197.8157958984375,198.09500122070312,197.77999877929688,197.97500610351562,435168
2026-06-30 14:20:00+00:00,197.99000549316406,197.99000549316406,197.64999389648438,197.72999572753906,241817
2026-06-30 14:21:00+00:00,197.72500610351562,197.97999572753906,197.64999389648438,197.86000061035156,215852
2026-06-30 14:22:00+00:00,197.83999633789062,198.00999450683594,197.8000030517578,197.9799041748047,217777
2026-06-30 14:23:00+00:00,197.9600067138672,198.1300048828125,197.8101043701172,198.11500549316406,312023
2026-06-30 14:24:00+00:00,198.1199951171875,198.25999450683594,197.95579528808594,197.97500610351562,430459
2026-06-30 14:25:00+00:00,197.97500610351562,198.00999450683594,197.75999450683594,197.875,183058
2026-06-30 14:26:00+00:00,197.8699951171875,198.10000610351562,197.80999755859375,197.89500427246094,173632
2026-06-30 14:27:00+00:00,197.8800048828125,197.99000549316406,197.83999633789062,197.94500732421875,130155
2026-06-30 14:28:00+00:00,197.94000244140625,197.99000549316406,197.75999450683594,197.85000610351562,171646
2026-06-30 14:29:00+00:00,197.841796875,197.9199981689453,197.6699981689453,197.6999969482422,199129
2026-06-30 14:30:00+00:00,197.72000122070312,198.2100067138672,197.60000610351562,198.02999877929688,331506
2026-06-30 14:31:00+00:00,198.05999755859375,198.24000549316406,198.05999755859375,198.22999572753906,248602
2026-06-30 14:32:00+00:00,198.22000122070312,198.25999450683594,197.864501953125,198.00880432128906,250261
2026-06-30 14:33:00+00:00,198.0,198.2899932861328,197.97999572753906,198.14500427246094,195791
2026-06-30 14:34:00+00:00,198.1199951171875,198.35000610351562,198.10000610351562,198.3300018310547,198526
2026-06-30 14:35:00+00:00,198.32000732421875,198.32000732421875,197.8699951171875,197.89810180664062,307020
2026-06-30 14:36:00+00:00,197.8800048828125,198.01499938964844,197.75160217285156,197.88009643554688,213583
2026-06-30 14:37:00+00:00,197.8800048828125,198.0749969482422,197.80999755859375,198.02499389648438,156099
2026-06-30 14:38:00+00:00,198.02999877929688,198.27999877929688,197.8000030517578,197.85000610351562,219414
2026-06-30 14:39:00+00:00,197.86000061035156,197.88999938964844,197.7100067138672,197.7550048828125,176817
2026-06-30 14:40:00+00:00,197.75,197.82000732421875,197.52999877929688,197.61990356445312,201063
2026-06-30 14:41:00+00:00,197.61000061035156,197.86000061035156,197.4600067138672,197.48989868164062,334849
2026-06-30 14:42:00+00:00,197.485107421875,197.53990173339844,197.3300018310547,197.49000549316406,175009
2026-06-30 14:43:00+00:00,197.52499389648438,197.74000549316406,197.3800048828125,197.69000244140625,241724
2026-06-30 14:44:00+00:00,197.69500732421875,197.9499969482422,197.69329833984375,197.8800048828125,179271
2026-06-30 14:45:00+00:00,197.8800048828125,197.9550018310547,197.4199981689453,197.58999633789062,283220
2026-06-30 14:46:00+00:00,197.61500549316406,197.6300048828125,197.14999389648438,197.1699981689453,255090
2026-06-30 14:47:00+00:00,197.15899658203125,197.38009643554688,197.13999938964844,197.32989501953125,210140
2026-06-30 14:48:00+00:00,197.2899932861328,197.3699951171875,197.13999938964844,197.2198944091797,156744
2026-06-30 14:49:00+00:00,197.1999969482422,197.49000549316406,197.07000732421875,197.39999389648438,201091
2026-06-30 14:50:00+00:00,197.4149932861328,197.8096923828125,197.4149932861328,197.6898956298828,204585
2026-06-30 14:51:00+00:00,197.6699981689453,197.6699981689453,197.41000366210938,197.48599243164062,130359
2026-06-30 14:52:00+00:00,197.4600067138672,197.4600067138672,196.8300018310547,196.875,402319
2026-06-30 14:53:00+00:00,196.8574981689453,196.92999267578125,196.64999389648438,196.68499755859375,316627
2026-06-30 14:54:00+00:00,196.68499755859375,196.72000122070312,196.42999267578125,196.55999755859375,331749
2026-06-30 14:55:00+00:00,196.53500366210938,196.81900024414062,196.4600067138672,196.81500244140625,234061
2026-06-30 14:56:00+00:00,196.80999755859375,197.0198974609375,196.80999755859375,196.9600067138672,257187
2026-06-30 14:57:00+00:00,196.97000122070312,197.0500030517578,196.75,196.8699951171875,208059
2026-06-30 14:58:00+00:00,196.8699951171875,196.97000122070312,196.74000549316406,196.90499877929688,153533
2026-06-30 14:59:00+00:00,196.89999389648438,197.10000610351562,196.85000610351562,197.05999755859375,161876
2026-06-30 15:00:00+00:00,197.05999755859375,197.3699951171875,197.00999450683594,197.3699951171875,238243
2026-06-30 15:01:00+00:00,197.36000061035156,197.75990295410156,197.3300018310547,197.6699981689453,256200
2026-06-30 15:02:00+00:00,197.66000366210938,197.75,197.47999572753906,197.7332000732422,186335
2026-06-30 15:03:00+00:00,197.73309326171875,197.735107421875,197.44500732421875,197.5500030517578,151689
2026-06-30 15:04:00+00:00,197.5399932861328,197.66990661621094,197.4199981689453,197.66000366210938,135990
2026-06-30 15:05:00+00:00,197.66000366210938,197.6699981689453,197.44009399414062,197.45989990234375,137099
2026-06-30 15:06:00+00:00,197.44009399414062,197.61000061035156,197.32000732421875,197.55999755859375,165259
2026-06-30 15:07:00+00:00,197.56500244140625,197.60000610351562,197.36500549316406,197.48500061035156,125706
2026-06-30 15:08:00+00:00,197.48500061035156,197.7834014892578,197.47000122070312,197.6999969482422,175382
2026-06-30 15:09:00+00:00,197.7198944091797,197.7899932861328,197.60000610351562,197.7449951171875,130110
2026-06-30 15:10:00+00:00,197.7449951171875,197.8800048828125,197.6999969482422,197.82000732421875,170926
2026-06-30 15:11:00+00:00,197.81500244140625,197.83999633789062,197.64199829101562,197.72000122070312,144899
2026-06-30 15:12:00+00:00,197.7100067138672,197.97999572753906,197.6699981689453,197.96499633789062,173776
2026-06-30 15:13:00+00:00,197.97000122070312,198.64500427246094,197.97000122070312,198.61000061035156,571716
2026-06-30 15:14:00+00:00,198.61000061035156,198.6199951171875,198.22999572753906,198.28500366210938,197779
2026-06-30 15:15:00+00:00,198.27999877929688,198.3000030517578,198.09500122070312,198.13999938964844,236940
2026-06-30 15:16:00+00:00,198.14500427246094,198.1999969482422,198.02999877929688,198.11500549316406,144081
2026-06-30 15:17:00+00:00,198.10000610351562,198.11500549316406,197.82009887695312,197.83999633789062,212036
2026-06-30 15:18:00+00:00,197.83999633789062,198.04989624023438,197.80999755859375,198.0399932861328,152675
2026-06-30 15:19:00+00:00,198.05999755859375,198.05999755859375,197.82000732421875,197.9499969482422,210187
2026-06-30 15:20:00+00:00,197.92999267578125,198.00999450683594,197.77000427246094,198.0,155140
2026-06-30 15:21:00+00:00,198.0,198.0800018310547,197.72999572753906,197.75,114211
2026-06-30 15:22:00+00:00,197.77000427246094,197.86000061035156,197.77000427246094,197.82000732421875,91766
2026-06-30 15:23:00+00:00,197.8300018310547,197.88499450683594,197.7700958251953,197.80999755859375,96639
2026-06-30 15:24:00+00:00,197.82000732421875,197.89999389648438,197.77999877929688,197.85000610351562,106579
2026-06-30 15:25:00+00:00,197.86000061035156,197.99920654296875,197.75010681152344,197.99000549316406,152865
2026-06-30 15:26:00+00:00,197.97999572753906,197.97999572753906,197.82119750976562,197.9499969482422,120445
2026-06-30 15:27:00+00:00,197.92999267578125,197.97000122070312,197.75,197.9550018310547,178945
2026-06-30 15:28:00+00:00,197.9600067138672,198.22000122070312,197.92999267578125,198.21009826660156,181741
2026-06-30 15:29:00+00:00,198.2100067138672,198.30880737304688,198.08999633789062,198.24000549316406,159590
2026-06-30 15:30:00+00:00,198.24000549316406,198.35000610351562,198.19000244140625,198.32000732421875,138642
2026-06-30 15:31:00+00:00,198.3300018310547,198.3498992919922,198.1999969482422,198.24000549316406,148256
2026-06-30 15:32:00+00:00,198.22999572753906,198.32000732421875,198.1999969482422,198.23500061035156,152117
2026-06-30 15:33:00+00:00,198.22999572753906,198.27980041503906,198.16000366210938,198.19500732421875,113959
2026-06-30 15:34:00+00:00,198.19500732421875,198.27999877929688,198.17999267578125,198.24000549316406,117962
2026-06-30 15:35:00+00:00,198.22999572753906,198.26980590820312,198.1300048828125,198.22999572753906,145043
2026-06-30 15:36:00+00:00,198.2100067138672,198.22500610351562,198.02999877929688,198.1300048828125,145866
2026-06-30 15:37:00+00:00,198.1300048828125,198.1699981689453,198.05029296875,198.16000366210938,127054
2026-06-30 15:38:00+00:00,198.1699981689453,198.1999969482422,198.02499389648438,198.125,137656
2026-06-30 15:39:00+00:00,198.14999389648438,198.27000427246094,198.1199951171875,198.24009704589844,100954
2026-06-30 15:40:00+00:00,198.25,198.25999450683594,197.91000366210938,197.9250030517578,181620
2026-06-30 15:41:00+00:00,197.92999267578125,198.1199951171875,197.8000030517578,198.11000061035156,132839
2026-06-30 15:42:00+00:00,198.10499572753906,198.3470001220703,198.05999755859375,198.30499267578125,151267
2026-06-30 15:43:00+00:00,198.3000030517578,198.3000030517578,198.14999389648438,198.17999267578125,75240
2026-06-30 15:44:00+00:00,198.1699981689453,198.2147979736328,198.00999450683594,198.0500030517578,107064
2026-06-30 15:45:00+00:00,198.05999755859375,198.16000366210938,198.00990295410156,198.02499389648438,122909
2026-06-30 15:46:00+00:00,198.02000427246094,198.10000610351562,197.95089721679688,198.0800018310547,128613
2026-06-30 15:47:00+00:00,198.0749969482422,198.10000610351562,197.91000366210938,197.94000244140625,85550
2026-06-30 15:48:00+00:00,197.94000244140625,198.07000732421875,197.90020751953125,198.0500030517578,90566
2026-06-30 15:49:00+00:00,198.0500030517578,198.25,198.02999877929688,198.2050018310547,133417
2026-06-30 15:50:00+00:00,198.2050018310547,198.42999267578125,198.1699981689453,198.32000732421875,167676
2026-06-30 15:51:00+00:00,198.3300018310547,198.41000366210938,198.19000244140625,198.3300018310547,159557
2026-06-30 15:52:00+00:00,198.32809448242188,198.5800018310547,198.29010009765625,198.4949951171875,212365
2026-06-30 15:53:00+00:00,198.50990295410156,198.6199951171875,198.4199981689453,198.6199951171875,177259
2026-06-30 15:54:00+00:00,198.625,198.64999389648438,198.40440368652344,198.5301055908203,280370
2026-06-30 15:55:00+00:00,198.52999877929688,198.55499267578125,198.36000061035156,198.55499267578125,919909
2026-06-30 15:56:00+00:00,198.52999877929688,198.56500244140625,198.32000732421875,198.360107421875,150400
2026-06-30 15:57:00+00:00,198.33999633789062,198.49000549316406,198.32000732421875,198.39999389648438,140555
2026-06-30 15:58:00+00:00,198.38999938964844,198.39999389648438,198.19000244140625,198.2028045654297,154527
2026-06-30 15:59:00+00:00,198.1999969482422,198.27999877929688,198.14999389648438,198.20989990234375,147931
2026-06-30 16:00:00+00:00,198.1999969482422,198.2299041748047,197.99029541015625,198.1071014404297,192541
2026-06-30 16:01:00+00:00,198.09249877929688,198.16000366210938,197.97999572753906,197.99000549316406,192577
2026-06-30 16:02:00+00:00,197.97999572753906,198.1291046142578,197.91000366210938,198.12899780273438,221641
2026-06-30 16:03:00+00:00,198.1199951171875,198.1300048828125,198.02000427246094,198.05499267578125,232653
2026-06-30 16:04:00+00:00,198.05499267578125,198.3000030517578,197.97999572753906,198.21499633789062,273029
2026-06-30 16:05:00+00:00,198.2200927734375,198.4199981689453,198.2100067138672,198.40139770507812,126642
2026-06-30 16:06:00+00:00,198.40499877929688,198.61700439453125,198.3800048828125,198.61000061035156,191229
2026-06-30 16:07:00+00:00,198.61500549316406,198.61500549316406,198.4199981689453,198.45989990234375,124733
2026-06-30 16:08:00+00:00,198.4550018310547,198.52999877929688,198.36000061035156,198.3800048828125,107750
2026-06-30 16:09:00+00:00,198.36500549316406,198.4199981689453,198.28070068359375,198.3699951171875,121392
2026-06-30 16:10:00+00:00,198.3874053955078,198.44810485839844,198.3000030517578,198.375,78894
2026-06-30 16:11:00+00:00,198.36000061035156,198.37989807128906,198.264404296875,198.3249969482422,86893
2026-06-30 16:12:00+00:00,198.33999633789062,198.4199981689453,198.30850219726562,198.31500244140625,81065
2026-06-30 16:13:00+00:00,198.31500244140625,198.33999633789062,198.25,198.32000732421875,82942
2026-06-30 16:14:00+00:00,198.32000732421875,198.3249969482422,198.1999969482422,198.22999572753906,142282
2026-06-30 16:15:00+00:00,198.24000549316406,198.24989318847656,198.14500427246094,198.24000549316406,101383
2026-06-30 16:16:00+00:00,198.25,198.5399932861328,198.24429321289062,198.5399932861328,226539
2026-06-30 16:17:00+00:00,198.5399932861328,198.5469970703125,198.32000732421875,198.36000061035156,115228
2026-06-30 16:18:00+00:00,198.36990356445312,198.38999938964844,198.27999877929688,198.35000610351562,88960
2026-06-30 16:19:00+00:00,198.35000610351562,198.37899780273438,198.2899932861328,198.33999633789062,83687
2026-06-30 16:20:00+00:00,198.3300018310547,198.36199951171875,198.1999969482422,198.2196044921875,158976
2026-06-30 16:21:00+00:00,198.2100067138672,198.2100067138672,198.05999755859375,198.05999755859375,131683
2026-06-30 16:22:00+00:00,198.07000732421875,198.13670349121094,198.0399932861328,198.10000610351562,98494
2026-06-30 16:23:00+00:00,198.10000610351562,198.1300048828125,197.89999389648438,197.92999267578125,154952
2026-06-30 16:24:00+00:00,197.92999267578125,198.2100067138672,197.83999633789062,198.1699981689453,170467
2026-06-30 16:25:00+00:00,198.17320251464844,198.17320251464844,198.0198974609375,198.1269989013672,88302
2026-06-30 16:26:00+00:00,198.110107421875,198.27000427246094,198.07000732421875,198.27000427246094,127792
2026-06-30 16:27:00+00:00,198.25999450683594,198.28990173339844,198.0800018310547,198.11000061035156,105253
2026-06-30 16:28:00+00:00,198.10499572753906,198.14999389648438,198.0399932861328,198.0500030517578,74007
2026-06-30 16:29:00+00:00,198.04220581054688,198.08999633789062,197.91000366210938,197.9499969482422,143767
2026-06-30 16:30:00+00:00,197.9499969482422,198.02999877929688,197.8000030517578,198.02890014648438,171652
2026-06-30 16:31:00+00:00,198.02999877929688,198.5500030517578,198.00999450683594,198.01220703125,303231
2026-06-30 16:32:00+00:00,198.02999877929688,198.02999877929688,197.72000122070312,197.72500610351562,160133
2026-06-30 16:33:00+00:00,197.7200927734375,197.7899932861328,197.64999389648438,197.6719970703125,214911
2026-06-30 16:34:00+00:00,197.67919921875,197.7698974609375,197.64500427246094,197.75999450683594,87617
2026-06-30 16:35:00+00:00,197.75999450683594,197.82000732421875,197.6739959716797,197.75,128734
2026-06-30 16:36:00+00:00,197.74000549316406,197.85000610351562,197.74000549316406,197.83999633789062,88362
2026-06-30 16:37:00+00:00,197.83999633789062,197.8699951171875,197.77000427246094,197.8000030517578,81448
2026-06-30 16:38:00+00:00,197.7899932861328,197.85000610351562,197.77000427246094,197.77999877929688,81021
2026-06-30 16:39:00+00:00,197.77999877929688,197.86000061035156,197.75999450683594,197.85000610351562,96864
2026-06-30 16:40:00+00:00,197.85000610351562,197.88499450683594,197.80999755859375,197.85000610351562,96696
2026-06-30 16:41:00+00:00,197.86000061035156,197.9199981689453,197.7899932861328,197.8300018310547,111310
2026-06-30 16:42:00+00:00,197.8300018310547,197.91990661621094,197.74000549316406,197.86000061035156,100210
2026-06-30 16:43:00+00:00,197.86000061035156,198.0,197.84500122070312,197.86000061035156,150298
2026-06-30 16:44:00+00:00,197.85560607910156,197.9199981689453,197.74000549316406,197.85000610351562,113772
2026-06-30 16:45:00+00:00,197.8699951171875,197.9199981689453,197.80999755859375,197.8300018310547,87572
2026-06-30 16:46:00+00:00,197.83999633789062,197.86439514160156,197.6699981689453,197.7899932861328,120146
2026-06-30 16:47:00+00:00,197.7899932861328,197.8350067138672,197.6699981689453,197.75,117036
2026-06-30 16:48:00+00:00,197.77000427246094,197.9499053955078,197.72000122070312,197.90499877929688,108128
2026-06-30 16:49:00+00:00,197.89999389648438,198.1300048828125,197.89999389648438,198.09930419921875,175997
2026-06-30 16:50:00+00:00,198.11000061035156,198.11000061035156,198.00999450683594,198.0850067138672,159124
2026-06-30 16:51:00+00:00,198.09010314941406,198.1199951171875,198.00999450683594,198.0500946044922,104210
2026-06-30 16:52:00+00:00,198.05499267578125,198.17999267578125,198.03500366210938,198.16000366210938,127926
2026-06-30 16:53:00+00:00,198.16299438476562,198.27499389648438,198.1300048828125,198.24000549316406,184018
2026-06-30 16:54:00+00:00,198.24000549316406,198.27000427246094,198.1999969482422,198.22999572753906,95905
2026-06-30 16:55:00+00:00,198.22999572753906,198.24000549316406,198.1685028076172,198.22999572753906,77712
2026-06-30 16:56:00+00:00,198.22999572753906,198.38999938964844,198.2200927734375,198.2899932861328,110109
2026-06-30 16:57:00+00:00,198.27999877929688,198.3300018310547,198.25,198.2899932861328,92074
2026-06-30 16:58:00+00:00,198.27999877929688,198.27999877929688,198.17999267578125,198.1999969482422,103351
2026-06-30 16:59:00+00:00,198.1999969482422,198.2899932861328,198.15859985351562,198.25999450683594,97837
2026-06-30 17:00:00+00:00,198.25,198.42999267578125,198.25,198.3699951171875,103903
2026-06-30 17:01:00+00:00,198.3699951171875,198.4199981689453,198.27000427246094,198.3300018310547,151129
2026-06-30 17:02:00+00:00,198.32000732421875,198.32000732421875,198.1699981689453,198.18899536132812,117118
2026-06-30 17:03:00+00:00,198.2100067138672,198.31500244140625,198.2100067138672,198.27000427246094,99278
2026-06-30 17:04:00+00:00,198.2799072265625,198.39999389648438,198.2528076171875,198.3699951171875,198850
2026-06-30 17:05:00+00:00,198.3800048828125,198.43499755859375,198.25999450683594,198.35499572753906,128589
2026-06-30 17:06:00+00:00,198.35499572753906,198.44000244140625,198.30999755859375,198.33999633789062,131863
2026-06-30 17:07:00+00:00,198.32000732421875,198.3699951171875,198.2989959716797,198.35450744628906,108286
2026-06-30 17:08:00+00:00,198.36000061035156,198.38999938964844,198.31900024414062,198.3800048828125,108080
2026-06-30 17:09:00+00:00,198.38999938964844,198.4199981689453,198.3699951171875,198.38999938964844,110186
2026-06-30 17:10:00+00:00,198.37330627441406,198.37330627441406,198.19000244140625,198.27999877929688,276572
2026-06-30 17:11:00+00:00,198.25999450683594,198.2758026123047,198.0,198.05999755859375,320698
2026-06-30 17:12:00+00:00,198.05499267578125,198.36000061035156,198.05499267578125,198.33999633789062,237325
2026-06-30 17:13:00+00:00,198.35000610351562,198.5,198.3300018310547,198.3300018310547,234069
2026-06-30 17:14:00+00:00,198.34500122070312,198.34500122070312,198.13999938964844,198.20989990234375,153438
2026-06-30 17:15:00+00:00,198.2100067138672,198.24000549316406,198.1501007080078,198.17999267578125,116547
2026-06-30 17:16:00+00:00,198.1699981689453,198.27000427246094,198.0800018310547,198.1300048828125,78139
2026-06-30 17:17:00+00:00,198.1300048828125,198.1300048828125,197.99000549316406,198.10000610351562,161111
2026-06-30 17:18:00+00:00,198.08999633789062,198.23500061035156,198.05499267578125,198.22000122070312,119467
2026-06-30 17:19:00+00:00,198.22999572753906,198.22999572753906,198.12010192871094,198.2100067138672,80259
2026-06-30 17:20:00+00:00,198.2100067138672,198.5,198.2100067138672,198.48500061035156,157132
2026-06-30 17:21:00+00:00,198.48500061035156,198.55999755859375,198.39999389648438,198.47999572753906,195794
2026-06-30 17:22:00+00:00,198.47500610351562,198.5399932861328,198.3699951171875,198.46299743652344,121472
2026-06-30 17:23:00+00:00,198.4600067138672,198.49000549316406,198.3800048828125,198.38999938964844,76404
2026-06-30 17:24:00+00:00,198.39999389648438,198.4199981689453,198.33999633789062,198.38999938964844,87819
2026-06-30 17:25:00+00:00,198.39500427246094,198.39999389648438,198.1999969482422,198.27000427246094,351345
2026-06-30 17:26:00+00:00,198.25999450683594,198.3699951171875,198.25,198.33599853515625,59976
2026-06-30 17:27:00+00:00,198.3300018310547,198.3300018310547,198.1999969482422,198.22999572753906,118677
2026-06-30 17:28:00+00:00,198.22000122070312,198.25999450683594,198.17999267578125,198.18499755859375,223164
2026-06-30 17:29:00+00:00,198.17999267578125,198.2299041748047,198.15440368652344,198.2100067138672,63032
2026-06-30 17:30:00+00:00,198.2100067138672,198.33999633789062,198.1699981689453,198.3350067138672,100741
2026-06-30 17:31:00+00:00,198.3271942138672,198.38999938964844,198.27999877929688,198.2899932861328,87744
2026-06-30 17:32:00+00:00,198.2899932861328,198.32000732421875,198.14999389648438,198.22999572753906,120172
2026-06-30 17:33:00+00:00,198.22000122070312,198.33999633789062,198.18499755859375,198.2801055908203,152042
2026-06-30 17:34:00+00:00,198.27999877929688,198.36000061035156,198.24009704589844,198.30999755859375,64136
2026-06-30 17:35:00+00:00,198.2949981689453,198.4499969482422,198.2949981689453,198.35499572753906,124629
2026-06-30 17:36:00+00:00,198.35000610351562,198.3800048828125,198.25,198.30320739746094,85289
2026-06-30 17:37:00+00:00,198.31280517578125,198.32000732421875,198.1999969482422,198.22500610351562,69006
2026-06-30 17:38:00+00:00,198.22500610351562,198.27000427246094,198.14500427246094,198.1999969482422,77607
2026-06-30 17:39:00+00:00,198.1999969482422,198.25999450683594,198.11500549316406,198.1300048828125,130806
2026-06-30 17:40:00+00:00,198.1199951171875,198.20509338378906,198.05999755859375,198.1999969482422,128566
2026-06-30 17:41:00+00:00,198.19960021972656,198.2100067138672,198.10000610351562,198.1999969482422,92515
2026-06-30 17:42:00+00:00,198.1999969482422,198.8249969482422,198.17100524902344,198.72000122070312,413266
2026-06-30 17:43:00+00:00,198.72000122070312,198.79910278320312,198.6300048828125,198.69000244140625,197159
2026-06-30 17:44:00+00:00,198.6898956298828,198.77000427246094,198.57009887695312,198.6927947998047,132471
2026-06-30 17:45:00+00:00,198.69000244140625,198.7480010986328,198.47999572753906,198.4875946044922,121830
2026-06-30 17:46:00+00:00,198.48500061035156,198.52999877929688,198.38999938964844,198.39999389648438,119816
2026-06-30 17:47:00+00:00,198.39999389648438,198.4499969482422,198.3300018310547,198.35499572753906,124368
2026-06-30 17:48:00+00:00,198.36000061035156,198.4600067138672,198.31500244140625,198.31500244140625,122040
2026-06-30 17:49:00+00:00,198.30999755859375,198.35000610351562,198.22999572753906,198.27000427246094,141695
2026-06-30 17:50:00+00:00,198.28990173339844,198.2899932861328,198.10980224609375,198.1300048828125,115719
2026-06-30 17:51:00+00:00,198.1300048828125,198.27000427246094,198.1199951171875,198.23500061035156,125941
2026-06-30 17:52:00+00:00,198.23500061035156,198.25,198.14999389648438,198.23399353027344,86622
2026-06-30 17:53:00+00:00,198.22999572753906,198.32000732421875,198.21099853515625,198.3000030517578,106209
2026-06-30 17:54:00+00:00,198.2899932861328,198.36000061035156,198.27000427246094,198.3594970703125,90025
2026-06-30 17:55:00+00:00,198.35499572753906,198.38999938964844,198.3000030517578,198.35000610351562,106050
2026-06-30 17:56:00+00:00,198.34500122070312,198.3800048828125,198.2899932861328,198.33999633789062,80506
2026-06-30 17:57:00+00:00,198.34800720214844,198.389892578125,198.3101043701172,198.36000061035156,75540
2026-06-30 17:58:00+00:00,198.36000061035156,198.3800048828125,198.2899932861328,198.36000061035156,114589
2026-06-30 17:59:00+00:00,198.35499572753906,198.44000244140625,198.25,198.38999938964844,138652
