Date,Open,High,Low,Close,Volume,MA20,MA50,MA100,MA200,RSI,MACD,MACD_Signal,MACD_Histogram,BB_Middle,BB_Upper,BB_Lower,ATR,Volume_MA20,Relative_Volume,Tomorrow_Close,Target,Return,Lag_Return,Lag_RSI,Lag_MACD,Lag_Volume,Lag_ATR
2022-06-08 00:00:00-04:00,18.768802321218942,19.14919082607967,18.50522645422863,18.618045806884766,363252000,17.720983505249023,20.15218894958496,22.24345682144165,24.132861976623534,61.68160934479779,-0.1968982479001653,-0.5387842349977583,0.341885987097593,17.720983505249023,19.774830796454733,15.667136214043314,1.081969113857194,621866500.0,0.5841318032085665,18.019012451171875,0,-0.014480383488911897,0.007452263798298775,54.51148043479411,-0.2357159485549296,0.6059949739598266,1.1295869851018616
2022-06-09 00:00:00-04:00,18.451317549760248,18.90259123258257,18.012023724724873,18.019012451171875,395574000,17.791945362091063,19.940490760803222,22.15476240158081,24.11424108505249,55.9857710347657,-0.21202780142808564,-0.4734329482838238,0.2614051468557382,17.791945362091063,19.779690609284415,15.80420011489771,1.0776332868435945,608136850.0,0.6504687226238633,16.94673728942871,0,-0.03217487817606368,-0.014480383488911897,61.68160934479779,-0.1968982479001653,0.5841318032085665,1.081969113857194
2022-06-10 00:00:00-04:00,17.571731259755435,17.668575580223607,16.841904493178646,16.94673728942871,465248000,17.83200168609619,19.726631927490235,22.065714511871338,24.088163623809816,51.689160658569264,-0.3070027887308626,-0.4401469163732316,0.133144127642369,17.83200168609619,19.70927530221157,15.954728069980813,1.043712992833995,595962850.0,0.7806661103120773,15.621865272521973,0,-0.05950798716904315,-0.03217487817606368,55.9857710347657,-0.21202780142808564,0.6504687226238633,1.0776332868435945
2022-06-13 00:00:00-04:00,15.974297907810348,16.285796991229645,15.580930768510546,15.621865272521973,604153000,17.729403924942016,19.49434099197388,21.971761350631713,24.056185126304626,43.44539391720638,-0.4836025802600048,-0.4488380491505862,-0.03476453110941857,17.729403924942016,19.85141378439024,15.607394065493795,1.088794699352809,592648650.0,1.0194117543337018,15.810562133789062,1,-0.07817858944052825,-0.05950798716904315,51.689160658569264,-0.3070027887308626,0.7806661103120773,1.043712992833995
2022-06-14 00:00:00-04:00,15.705730306415653,16.040192214090787,15.387242491326816,15.810562133789062,469680000,17.658300733566286,19.277283039093017,21.888846921920777,24.022316613197326,48.2446718582741,-0.601400358704435,-0.479350511061356,-0.12204984764307897,17.658300733566286,19.939710729480428,15.376890737652143,1.05572162309534,590060350.0,0.7959863766477446,16.500455856323242,1,0.01207902244548209,-0.07817858944052825,43.44539391720638,-0.4836025802600048,1.0194117543337018,1.088794699352809
2022-06-15 00:00:00-04:00,16.069148593941897,16.84090776866959,15.900420358059693,16.500455856323242,563936000,17.576125192642213,19.06108659744263,21.820576009750365,23.991638159751894,47.48382012316544,-0.6318042430532742,-0.5098412574597397,-0.12196298559353447,17.576125192642213,19.90184531508426,15.250405070200168,1.0501048120859915,588965650.0,0.9575023602819621,15.575939178466797,0,0.04363499012219152,0.01207902244548209,48.2446718582741,-0.601400358704435,0.7959863766477446,1.05572162309534
2022-06-16 00:00:00-04:00,15.834522958828355,15.916391969438846,15.376260638736387,15.575939178466797,545749000,17.50956130027771,18.854927921295165,21.743079919815063,23.957828974723817,37.354057521938294,-0.7221755199868909,-0.55230810996517,-0.1698674100217209,17.50956130027771,19.987137273425613,15.031985327129808,0.982816062355526,588995050.0,0.9265765476297296,15.854490280151367,1,-0.05602976583838781,0.04363499012219152,47.48382012316544,-0.6318042430532742,0.9575023602819621,1.0501048120859915
2022-06-17 00:00:00-04:00,15.62286261751567,15.969305314173598,15.303376974273872,15.854490280151367,630334000,17.447641801834106,18.684764766693114,21.678828496932983,23.925133118629457,32.15319417193908,-0.7625287058262913,-0.5943522291373943,-0.16817647668889701,17.447641801834106,20.028799205846028,14.866484397822184,0.9569446406025068,589446250.0,1.0693663756449379,16.539390563964844,1,0.01788342253349695,-0.05602976583838781,37.354057521938294,-0.7221755199868909,0.9265765476297296,0.982816062355526
2022-06-21 00:00:00-04:00,16.44853713036233,16.980680030237714,16.380645564342693,16.539390563964844,483089000,17.441428232192994,18.532272472381592,21.616954965591432,23.89608630657196,37.984765057167614,-0.7308187438198885,-0.6216455320738932,-0.10917321174599537,17.441428232192994,20.031116206897114,14.851740257488872,0.976782792059174,576645450.0,0.8377574122886082,16.333721160888672,0,0.0431991361255506,0.01788342253349695,32.15319417193908,-0.7625287058262913,1.0693663756449379,0.9569446406025068
2022-06-22 00:00:00-04:00,16.19993563125689,16.635236096967933,16.15400999438934,16.333721160888672,437135000,17.414749574661254,18.397407169342042,21.561288290023803,23.863780856132507,38.629195789829055,-0.7140530137888099,-0.6401270284168765,-0.0739259853719334,17.414749574661254,20.040089583183626,14.789409566138882,0.9447769662052895,566507750.0,0.7716311030166842,16.198936462402344,0,-0.012435125845826067,0.0431991361255506,37.984765057167614,-0.7308187438198885,0.8377574122886082,0.976782792059174
2022-06-23 00:00:00-04:00,16.49246289970144,16.558356861748027,15.827533351841502,16.198936462402344,463680000,17.41846432685852,18.283842487335207,21.49533158302307,23.83170458316803,27.475161942268173,-0.7035321697543822,-0.6528080566843777,-0.05072411307000446,17.41846432685852,20.036317796410383,14.800610857306657,0.8956631249527378,560264250.0,0.8276094717805036,17.098487854003906,1,-0.00825192845884204,-0.012435125845826067,38.629195789829055,-0.7140530137888099,0.7716311030166842,0.9447769662052895
2022-06-24 00:00:00-04:00,16.473494023135874,17.112465303147033,16.28379871027583,17.098487854003906,472153000,17.426181173324586,18.196513843536376,21.42194312095642,23.805737643241883,39.39116956880301,-0.6155127972377734,-0.6453490047950569,0.029836207557283445,17.426181173324586,20.03905277322832,14.813309573420852,0.8846252806213478,544815300.0,0.8666294797521289,16.84190559387207,0,0.055531509348741404,-0.00825192845884204,27.475161942268173,-0.7035321697543822,0.8276094717805036,0.8956631249527378
2022-06-27 00:00:00-04:00,17.284194868332495,17.302165607517388,16.599295854163095,16.84190559387207,427968000,17.377348566055296,18.090098934173582,21.344471788406373,23.77929609775543,37.55345645065823,-0.5600054600659021,-0.628280295849226,0.06827483578332383,17.377348566055296,19.995843175804964,14.758853956305629,0.8797162665980054,516384950.0,0.8287770586652458,15.956327438354492,0,-0.015006137520620189,0.055531509348741404,39.39116956880301,-0.6155127972377734,0.8666294797521289,0.8846252806213478
2022-06-28 00:00:00-04:00,16.872852064808622,17.17436698853459,15.91938621875453,15.956327438354492,461149000,17.236324262619018,17.984838161468506,21.252116651535033,23.74692482471466,32.56643690473682,-0.5807793882481391,-0.6187801143290087,0.038000726080869573,17.236324262619018,19.84123797740939,14.631410547828647,0.9114631428715513,502523450.0,0.9176666282936647,15.517033576965332,0,-0.05258182636053943,-0.015006137520620189,37.55345645065823,-0.5600054600659021,0.8287770586652458,0.8797162665980054
2022-06-29 00:00:00-04:00,15.788596955968533,15.794586883557068,15.145631406490011,15.517033576965332,482352000,17.080272579193114,17.860310554504395,21.168282871246337,23.71398365974426,31.937672650878753,-0.6254800743336624,-0.6201201063299394,-0.005359968003722959,17.080272579193114,19.705475045807184,14.455070112579044,0.9233725471582256,493436050.0,0.9775370080884849,15.134651184082031,0,-0.027531013203779042,-0.05258182636053943,32.56643690473682,-0.5807793882481391,0.9176666282936647,0.9114631428715513
2022-06-30 00:00:00-04:00,15.336326385518298,15.541995824627715,14.838128310223647,15.134651184082031,686070000,16.922669982910158,17.719850387573242,21.076922664642336,23.678681516647337,32.764596803514024,-0.6838774400798613,-0.6328715730799238,-0.05100586699993748,16.922669982910158,19.62037717223639,14.224962793583924,0.9100368333401093,500513850.0,1.3707312994435619,14.49967098236084,0,-0.024642750883193232,-0.027531013203779042,31.937672650878753,-0.6254800743336624,0.9775370080884849,0.9233725471582256
2022-07-01 00:00:00-04:00,14.875067404670956,15.038803524181898,14.368881846227062,14.49967098236084,577610000,16.66983370780945,17.580984668731688,20.975130796432495,23.639710516929625,34.57132264153826,-0.7724905781655576,-0.6607953740970506,-0.11169520406850697,16.66983370780945,19.27446923575756,14.065198179861339,0.8806555033302336,496961550.0,1.1622830780369227,14.939962387084961,1,-0.041955390580064145,-0.024642750883193232,32.764596803514024,-0.6838774400798613,1.3707312994435619,0.9100368333401093
2022-07-05 00:00:00-04:00,14.152230235873315,14.946951112194402,14.032423111650445,14.939962387084961,651397000,16.482532930374145,17.476857585906984,20.87394940376282,23.60343492984772,45.16083884469288,-0.7979905534607958,-0.6882344099697997,-0.10975614349099616,16.482532930374145,19.01445897995398,13.950606880794309,0.8484213233035044,499592450.0,1.3038567736562072,15.105698585510254,1,0.03036561348597111,-0.041955390580064145,34.57132264153826,-0.7724905781655576,1.1622830780369227,0.8806555033302336
2022-07-06 00:00:00-04:00,14.985891441568391,15.294395146665014,14.765245737410277,15.105698585510254,529066000,16.30022487640381,17.389380798339843,20.758487148284914,23.569694442749025,44.981542935370605,-0.7956541359007936,-0.7097183551559985,-0.08593578074479513,16.30022487640381,18.663616270000656,13.936833482806962,0.8395784437671306,504925450.0,1.0478101272177902,15.832527160644531,1,0.011093481638786873,0.03036561348597111,45.16083884469288,-0.7979905534607958,1.3038567736562072,0.8484213233035044
2022-07-07 00:00:00-04:00,15.431173417202471,15.919387306256189,15.364280650557577,15.832527160644531,492903000,16.147271060943602,17.308714714050293,20.6590856552124,23.54351474761963,45.269390006938124,-0.7267756986461986,-0.7131298238540386,-0.013645874792160062,16.147271060943602,18.176908851926953,14.117633269960251,0.8241029499003739,510124900.0,0.9662398365576744,15.812560081481934,0,0.048116184168501164,0.011093481638786873,44.981542935370605,-0.7956541359007936,1.0478101272177902,0.8395784437671306
2022-07-08 00:00:00-04:00,15.405215450126937,16.01124079035871,15.364280941862427,15.812560081481934,467972000,16.00699677467346,17.24988889694214,20.578197202682496,23.516571650505067,51.92215413272242,-0.6661215823412228,-0.7037281755514755,0.037606593210252726,16.00699677467346,17.672817672932368,14.341175876414553,0.7900147092510472,515360900.0,0.9080471568564864,15.127662658691406,0,-0.0012611428965194627,0.048116184168501164,45.269390006938124,-0.7267756986461986,0.9662398365576744,0.8241029499003739
2022-07-11 00:00:00-04:00,15.501061520744424,15.502060318211557,15.013845450277405,15.127662658691406,437321000,15.862429285049439,17.184811458587646,20.487286100387575,23.48273637294769,44.46137393076801,-0.6656451137511965,-0.6961115631914198,0.030466449440223253,15.862429285049439,17.2757555395615,14.449103030537376,0.7994994443442475,517448250.0,0.8451492492244393,15.057771682739258,0,-0.04331350643167575,-0.0012611428965194627,51.92215413272242,-0.6661215823412228,0.9080471568564864,0.7900147092510472
2022-07-12 00:00:00-04:00,15.243472758265565,15.406211017689797,14.85310107596107,15.057771682739258,458483000,15.767981004714965,17.09104585647583,20.373440389633178,23.445852360725404,37.54195475814429,-0.6632614613563241,-0.6895415428244007,0.026280081468076588,15.767981004714965,17.127657683656576,14.408304325773356,0.7585651723187031,517110000.0,0.8866256695867417,15.139641761779785,1,-0.004620077637175091,-0.04331350643167575,44.46137393076801,-0.6656451137511965,0.8451492492244393,0.7994994443442475
2022-07-13 00:00:00-04:00,14.56656436693939,15.350303276177021,14.441765153311936,15.139641761779785,521918000,15.743869829177857,17.02357276916504,20.260253677368166,23.411378479003908,39.746227770976056,-0.6473044457803976,-0.6810941234156002,0.033789677635202575,15.743869829177857,17.131276088488367,14.356463569867346,0.7890874594820241,512998250.0,1.0173874862146215,15.347307205200195,1,0.0054370647108679115,-0.004620077637175091,37.54195475814429,-0.6632614613563241,0.8866256695867417,0.7585651723187031
2022-07-14 00:00:00-04:00,15.083731337790685,15.448144798089075,14.704341629701336,15.347307205200195,456235000,15.720707082748413,16.940568885803224,20.169143810272217,23.38004349708557,42.777312979707204,-0.6108599173408713,-0.6670472822006545,0.05618736485978315,15.720707082748413,17.118851748448755,14.322562417048072,0.7900145779449679,512326000.0,0.8905169755194935,15.73668098449707,1,0.013716668246712693,0.0054370647108679115,39.746227770976056,-0.6473044457803976,1.0173874862146215,0.7890874594820241
2022-07-15 00:00:00-04:00,15.633846749612045,15.75664836262336,15.420189805163654,15.73668098449707,385935000,15.682518339157104,16.86397506713867,20.09056043624878,23.35545023918152,37.35634687554454,-0.5442839891057005,-0.6424946235816636,0.09821063447596312,15.682518339157104,17.031858904609177,14.333177773705032,0.7540011719934305,503425950.0,0.766617215501108,16.07513999938965,1,0.025370820697779628,0.013716668246712693,42.777312979707204,-0.6108599173408713,0.8905169755194935,0.7900145779449679
2022-07-18 00:00:00-04:00,16.275817386358206,16.869861070689765,15.976299978387807,16.07513999938965,670517000,15.707478380203247,16.779536933898925,20.017876663208007,23.333457345962525,42.98760289492551,-0.4589211154929149,-0.605779921963914,0.14685880647099903,15.707478380203247,17.06694827651065,14.348008483895844,0.7847376243390307,509664350.0,1.3156050643918884,16.964702606201172,1,0.021507649244844496,0.025370820697779628,37.35634687554454,-0.5442839891057005,0.766617215501108,0.7540011719934305
2022-07-19 00:00:00-04:00,16.459514986904992,17.082513067414855,16.14602025655612,16.964702606201172,702366000,15.762988996505737,16.742635955810545,19.964098587036133,23.31491936683655,59.215303275179494,-0.3158492417145382,-0.5477937859140388,0.2319445441995006,15.762988996505737,17.23383723586702,14.292140757144454,0.7670513599279697,513265950.0,1.3684250825522324,17.778398513793945,1,0.0553377828650512,0.021507649244844496,42.98760289492551,-0.4589211154929149,1.3156050643918884,0.7847376243390307
2022-07-20 00:00:00-04:00,16.919781096788945,17.9041974948796,16.774015685938632,17.778398513793945,760538000,15.824939393997193,16.725382690429687,19.90487455368042,23.300320148468018,69.3424500335016,-0.13524625690396874,-0.46528428011202483,0.3300380232080561,15.824939393997193,17.520658038347623,14.129220749646764,0.7898717725762902,527138400.0,1.442767212557461,18.021007537841797,1,0.0479640537462378,0.0553377828650512,59.215303275179494,-0.3158492417145382,1.3684250825522324,0.7670513599279697
2022-07-21 00:00:00-04:00,17.856273549154427,18.114856419024587,17.516819500864308,18.021007537841797,557049000,15.90930371284485,16.74741882324219,19.84399471282959,23.29197331428528,75.29305561730465,0.0271465024232711,-0.36679812360496566,0.39394462602823677,15.90930371284485,17.860279329190583,13.958328096499114,0.7823124442731624,533134100.0,1.0448571944657077,17.291179656982422,0,0.013646281123669057,0.0479640537462378,69.3424500335016,-0.13524625690396874,1.442767212557461,0.7898717725762902
2022-07-22 00:00:00-04:00,17.86425701094861,17.93813754600972,17.109470902798687,17.291179656982422,536671000,15.963915872573853,16.74198196411133,19.773541107177735,23.27638991355896,74.06192801616587,0.09584804698519633,-0.2742688894869333,0.3701169364721296,15.963915872573853,18.0079571250955,13.919874620052205,0.7927243940723152,536783650.0,0.9997901389135082,16.996654510498047,0,-0.04049872790557518,0.013646281123669057,75.29305561730465,0.0271465024232711,1.0448571944657077,0.7823124442731624
2022-07-25 00:00:00-04:00,16.991661475600253,17.096494261320483,16.622256873127547,16.996654510498047,480748000,15.95882420539856,16.74991954803467,19.709204216003418,23.258091526031492,68.1850147783949,0.12508687452088552,-0.19439773668536953,0.31948461120625504,15.95882420539856,17.991441085511575,13.926207325285548,0.7751811643088093,537213400.0,0.89489204848576,16.50644302368164,0,-0.017033259287514313,-0.04049872790557518,74.06192801616587,0.09584804698519633,0.9997901389135082,0.7927243940723152
2022-07-26 00:00:00-04:00,16.861870154684528,16.891822649479725,16.451531068699488,16.50644302368164,397865000,15.942051076889038,16.757136192321777,19.632508792877196,23.23547103881836,61.71311575943178,0.1074641065532802,-0.1340253680376396,0.2414894745909198,15.942051076889038,17.949364071964332,13.934738081813745,0.7763221666333681,535708250.0,0.7426897009706309,17.761423110961914,1,-0.028841645661128457,-0.017033259287514313,68.1850147783949,0.12508687452088552,0.89489204848576,0.7751811643088093
